date,mySMB,SMB,myHML,HML,myRMW,RMW,myCMA,CMA
19790430,0.02164513821353924,0.024,8.337312903817368e-05,0.0108,0.011317006979565815,0.0111,-0.0012615077338400532,0.0021
19790531,-0.0015634425938413164,0.0017000000000000001,0.014151117972606986,0.0132,-0.0049908912814324675,-0.0155,0.007672624096698347,-0.0027
19790629,0.011848035980010954,0.009899999999999999,-0.00014016961246995918,0.0139,-0.017041730158325982,-0.0159,0.0012374933825454668,-0.004699999999999999
19790731,0.014460404960584934,0.0127,0.020435520443450143,0.018600000000000002,0.01484526895552687,-0.0028000000000000004,-0.0055613167922769075,0.0070999999999999995
19790831,0.021637177006445935,0.0192,-0.004257154905209726,-0.0158,0.030331651432363,0.016,-0.029153877125428426,-0.0147
19790928,-0.003704695285328595,-0.0033,0.006223073139094936,-0.009000000000000001,0.028616021987586712,0.01,-0.014727350094020972,0.0032
19791031,-0.03921585470938374,-0.0351,0.00017909707388630292,-0.018600000000000002,0.01817403610284117,0.01,-0.014088478494527684,0.001
19791130,0.02686163555722662,0.0253,-0.0250657016605179,-0.032799999999999996,0.03618991605488037,0.0002,-0.05566142792752904,-0.0212
19791231,0.04216379020584829,0.0432,-0.020750556452549557,-0.021,0.022065355119276556,-0.0072,-0.03329766488849286,-0.009000000000000001
19800131,0.025292660164145324,0.0182,-0.006094875682408629,0.0175,0.0138203298793374,-0.0169,-0.026652290025674014,0.0171
19800229,-0.01496446240422762,-0.0158,-0.004877905274507221,0.0060999999999999995,0.028223418928241102,0.0007000000000000001,-0.04113213621961919,0.027000000000000003
19800331,-0.07763773823556903,-0.0692,0.015065074504931442,-0.0101,-0.005062871344191949,0.014499999999999999,0.03757269667895177,-0.0116
19800430,0.010755438468498218,0.0105,0.01051052494853931,0.0108,-0.011145240728144053,-0.0206,-0.018003842241659844,0.0027
19800530,0.023493978519426396,0.021,-0.0032017081592385227,0.0038,0.0040329598676226985,0.0032,-0.007993893355674783,-0.0032
19800630,0.011999886314886757,0.014199999999999999,0.0038162738020879328,-0.0076,0.007784354950717304,-0.0016,-0.008700915062408221,-0.0128
19800731,0.03818614702598712,0.0382,-0.038868693551515246,-0.0641,0.039201256694703465,0.0405,-0.03177204458227202,-0.023799999999999998
19800829,0.04191944931686776,0.0426,-0.03576255344382816,-0.026099999999999998,0.0370507739043207,0.0207,-0.031033753149008303,-0.0087
19800930,0.00822673960796777,0.0066,-0.032089019805145204,-0.0458,0.026622110834935955,0.019,-0.04343603695172396,-0.0277
19801031,0.016306557489151427,0.0236,-0.023746904397006205,-0.0279,0.057117929919734384,0.0169,-0.047322716135256016,-0.0118
19801128,-0.03750711050119221,-0.0331,-0.0784976349726762,-0.0833,0.09549674917930137,0.0451,-0.10469972008724523,-0.0571
19801231,-0.003601277605581016,-0.0029,0.02742025548138244,0.0279,-0.019949136010083683,-0.0129,0.019370135648157913,0.0123
19810130,0.03436625152627399,0.0329,0.04477669980677358,0.0672,-0.04092319356580093,-0.0353,0.06053127762666624,0.0435
19810227,-0.0026715448512980265,-0.0051,0.019574645441959082,0.0102,0.006509935503662317,0.0021,0.018529375360861924,0.0227
19810331,0.035628468981306775,0.030299999999999997,0.013899005988331284,0.0064,-0.027379159041936316,-0.0226,0.02584142201236537,-0.0052
19810430,0.043395270868251914,0.045899999999999996,0.027638656013485002,0.022799999999999997,-0.0026470302035861426,0.0083,0.015523394075615073,0.012199999999999999
19810529,0.02090981520968192,0.0245,0.0019456902519676515,-0.0042,-0.006053715104617434,0.003,0.003081346752242496,-0.0154
19810630,-0.010630231752669092,-0.0095,0.0530922571740107,0.0513,0.005705517466612745,-0.0137,0.022299677776350366,0.0269
19810731,-0.024520209377974327,-0.020499999999999997,-0.004603499089818065,-0.0049,0.0356253306806416,0.0126,-0.03087837287268648,-0.0255
19810831,-0.021176029396199336,-0.0181,0.049011352744645534,0.0479,0.013823781101680893,-0.0031,0.005621573753714665,0.0141
19810930,-0.02209549632921745,-0.024399999999999998,0.06055211131714476,0.051699999999999996,0.03002590685568375,0.0012,0.016843844521040055,0.026099999999999998
19811030,0.023621257480968355,0.0236,-0.043838145655833466,-0.0421,0.060800626787365794,0.031400000000000004,-0.05281545904724258,-0.0301
19811130,-0.014848417619499503,-0.0151,0.027004246495179823,0.018500000000000003,0.012237724155206707,0.0007000000000000001,-0.002864906216565783,0.0096
19811231,0.013658540761250218,0.012,0.022174427383735963,0.008199999999999999,0.022964233474846874,0.0022,0.016007039870876996,0.025
19820129,-0.006944781045221799,-0.0113,0.022987170214921367,0.0319,-0.0009328409616795388,-0.0149,0.02399445690624564,0.0192
19820226,0.004139289104364542,0.0034999999999999996,0.07018998206458962,0.0605,-0.002793941440112274,-0.034300000000000004,0.03072804976883589,0.045599999999999995
19820331,0.0020162700264921667,-0.0004,0.03207032299311042,0.0383,0.007365829391464582,-0.0139,0.008172108091261319,0.024900000000000002
19820430,0.013326814511946568,0.0109,-0.02514464457634756,-0.027000000000000003,0.012112500771852053,0.015600000000000001,0.0029471739114423495,-0.0002
19820528,0.0012844436116854797,0.0064,0.013939606486182258,0.0176,0.011784975900783163,0.0088,0.0011848846827343766,-0.0031
19820630,-0.004730141014777582,-0.0052,0.03413796075573736,0.0155,0.01984894102713794,0.0001,0.027368284037718453,0.027000000000000003
19820730,0.009004917168376208,0.0095,0.016892366442948593,0.0009,0.040334126484148795,0.0104,-0.027073867856280482,0.0154
19820831,-0.034010369900257104,-0.0433,0.009199529856979471,0.009300000000000001,0.0007532229323303913,-0.0189,-0.005315451807758484,0.0011
19820930,0.023680429206875735,0.0262,0.0223681156981175,0.0027,0.04093919393432335,0.021400000000000002,-0.02767101411134172,-0.0004
19821029,0.02779263046820339,0.0194,-0.017835456086463183,-0.036699999999999997,0.025929583690256358,0.0029,-0.03985864179769502,-0.0034000000000000002
19821130,0.04883593264923639,0.044199999999999996,0.02264523088531381,-0.018500000000000003,0.012833033050010906,-0.0097,-0.032770548648182046,0.0029
19821231,-0.00512699823336606,-0.0007000000000000001,0.007879303654670593,0.0001,0.015285093191770224,-0.0001,-0.013837585579912723,0.0105
19830131,0.036262940787136516,0.0333,-0.02295032224563333,-0.0070999999999999995,-0.031180277778252358,-0.0155,0.015909182646966405,-0.0055000000000000005
19830228,0.026832646967457196,0.029300000000000003,0.03869666821817072,0.006999999999999999,0.00033416309736856997,-0.0052,-0.011044561656837551,0.0105
19830331,0.010738819592568567,0.0138,0.027498532322548723,0.020099999999999996,0.013458069234597914,-0.0017000000000000001,0.01208688030609597,0.0274
19830429,0.0052625408176562305,0.004699999999999999,0.021212800346478017,0.0051,0.010652306348504365,-0.0011,0.007905431915731911,0.0147
19830531,0.06710736146690334,0.0633,-0.026264764578923926,-0.014199999999999999,-0.04038265921561453,-0.0184,0.014966424556936461,-0.0154
19830630,0.00891716648395207,0.011899999999999999,-0.026549733384953388,-0.0391,0.02184553644091034,0.026000000000000002,0.01433770422977712,-0.0087
19830729,0.005109550617426885,0.0101,0.05561623618439356,0.0562,0.03304338976500012,-0.0011,0.010838359070157781,0.0281
19830831,-0.04537405654015243,-0.0432,0.037308291588164524,0.0554,0.03593849033124323,0.0053,0.018469095302931234,0.019
19830930,0.0047129881445951635,0.0031,0.02795429293276366,0.0101,0.03894815168617937,0.0125,-0.010252511841490604,0.005
19831031,-0.0393209836413765,-0.0378,0.05152049145334557,0.049699999999999994,0.0502307085620433,-0.008,0.012525934351855693,0.0297
19831130,0.0202449185042868,0.0189,0.012678151268015119,-0.0073,0.0027743877700431158,-0.0075,-0.014726305368552094,0.0066
19831230,-0.006210581644646049,-0.0045000000000000005,0.02644396518398775,0.017,0.02193908085167814,0.016,0.012213591796899988,0.0127
19840131,-0.006277471858187906,-0.0003,0.031788642575301757,0.0757,-0.009551005183723498,-0.008199999999999999,0.0588284474281358,0.0292
19840229,-0.015744004887278354,-0.016,0.02211721768546538,0.0334,0.012647906539649777,0.0091,0.019968095439275718,0.0158
19840330,-0.00605179900638088,-0.0029,0.010926996189352596,0.004699999999999999,-0.010927538944077924,-0.0085,0.010834094856640634,0.011699999999999999
19840430,-0.008860946689136125,-0.0096,0.013362573608896302,0.011899999999999999,0.04365487774649657,0.0338,-0.008207992320448675,0.0076
19840531,-0.005937487610630364,0.0014000000000000002,0.01553957766631582,0.0029,0.03422174400787116,0.022000000000000002,-0.0006767583294696872,-0.0046
19840629,0.005295693580687336,0.001,-0.008335621071776177,-0.026600000000000002,0.04824278471312625,0.0313,-0.02206830875696307,-0.015600000000000001
19840731,-0.024564684874846077,-0.0222,0.024533554308669676,0.0033,0.055958240246712254,0.0355,-0.01978248641390938,-0.0215
19840831,-0.0011137346579665752,-0.0026,-0.01629462213384139,-0.018000000000000002,0.004338271011052164,-0.0068000000000000005,-0.03986472910402647,-0.0092
19840928,-0.003361513152834105,-0.0003,0.04403612153541843,0.052300000000000006,0.011376682644489391,0.0137,0.011254682471025164,0.0241
19841031,-0.015083713676597195,-0.0144,0.028560456560739043,0.004699999999999999,0.03853357985052182,0.0118,-0.021970405845391058,-0.0109
19841130,-0.005968516307557847,-0.0101,0.034825516347535834,0.0404,0.01760734638579254,0.0072,-0.004620924734712081,0.0206
19841231,-0.008075700552066689,-0.006500000000000001,0.00973394935200764,-0.0025,0.029729303697977154,0.0131,-0.0228612992191898,-0.013600000000000001
19850131,0.029776277367234177,0.035,-0.03995000741665769,-0.0533,-0.018090397798331118,-0.0089,-0.02591789909673617,-0.0341
19850228,0.002727907304009347,0.0104,-0.0004678448072344063,-0.001,0.028199624519203926,0.0129,0.010635965910050539,0.0106
19850329,-0.023323332463194468,-0.0139,0.024813038082818928,0.0407,0.0037044385420969533,0.0123,0.026538528651808817,0.0288
19850430,-0.010572461063833489,-0.001,0.031199894005640504,0.037200000000000004,0.01554699969283942,0.0155,0.0032054817237928326,0.0070999999999999995
19850531,-0.03046674068685328,-0.0231,0.002525171811319407,-0.009399999999999999,0.028144924436898203,0.013300000000000001,-0.006834648112465324,-0.0149
19850628,-0.001039682118718228,0.0038,0.017773557289294896,0.004699999999999999,0.018608370466230123,0.0171,-0.013835214963988887,-0.0077
19850731,0.027205557201378593,0.0287,-0.007979128479396917,-0.016,0.00015484550254042315,-0.0044,-0.0074300627262944945,-0.0038
19850830,-0.0026318919102463964,-0.0029,0.015406835678068147,0.022799999999999997,0.011317242997980807,-0.0007000000000000001,-0.00504457817733067,0.0184
19850930,-0.017480728830546514,-0.018000000000000002,0.016665509955456792,0.0129,0.03132755290149417,0.0109,0.0022177826034029263,0.016200000000000003
19851031,-0.011243399306570777,-0.0149,0.027188362743408682,0.0075,0.029270026297690276,0.0091,-0.01846451510237357,-0.0108
19851129,-0.0036266509202537434,0.0002,-0.008371859505029874,-0.028399999999999998,0.014331312283195778,0.0032,-0.027479827538685137,-0.0229
19851231,-0.0008553200229595367,-0.004,0.002044157935861407,-0.0154,0.019573384549039157,0.0101,-0.03835186389463239,-0.0182
19860131,0.008805961839503613,0.01,-0.004289213864074909,0.0044,-0.009079286596236743,-0.02,-0.023539785920322954,-0.02
19860228,-0.008824422944387636,-0.0070999999999999995,0.01361667158218964,-0.0077,0.019636382579340292,0.0109,-0.030515364439732115,-0.0124
19860331,-0.005806611444971688,-0.006500000000000001,0.009388690765699502,-0.0037,0.010422182897653329,0.0118,-0.017434670545773995,0.009000000000000001
19860430,0.01977433588132564,0.0286,-0.027874762894962973,-0.0286,0.023878296568437218,0.028900000000000002,-0.006771965444534768,-0.0006
19860530,-0.016039719043346556,-0.0129,-0.0002446219234135752,-0.0021,0.0197655826487979,0.0215,0.004729736031386697,0.0108
19860630,-0.0110972629524115,-0.0088,0.006234527639782782,0.013000000000000001,0.048915013367812565,0.0183,-0.014856497292228108,0.008199999999999999
19860731,-0.034895402113227905,-0.0345,0.038060677461005624,0.047,0.054276395190903715,-0.0045000000000000005,-0.0192617886478203,0.0084
19860829,-0.03874045586480197,-0.0435,0.03160182047967715,0.0351,0.000815322053314041,-0.0163,0.025194456893716778,0.0319
19860930,0.0187417781829103,0.020499999999999997,0.031539256136882826,0.0322,-0.0008288409903778604,-0.001,0.03734451672759562,0.037200000000000004
19861031,-0.023848315481437364,-0.0233,0.003848194581254266,-0.014199999999999999,0.01737219310800656,-0.0005,-0.02509234651783544,0.01
19861128,-0.020374425306426188,-0.0189,0.0030421845651956757,-0.0007000000000000001,0.024272334833357487,0.0103,-0.00033258856970843926,0.0066
19861231,0.0007965115149405171,0.0012,0.012731486666660005,0.0036,0.015089582055879631,0.008100000000000001,-0.006199995671781727,0.0009
19870130,-0.01450043234581086,-0.0154,-0.00911972631469743,-0.0316,0.005681881762339025,0.0016,-0.00995194534688669,-0.0098
19870227,0.030709078267430773,0.034,-0.03503414095274492,-0.0591,-0.02639169576597422,-0.0084,-0.03476808197771203,-0.0263
19870331,0.0014149723320799092,0.0027,0.0034616965054257223,0.0161,-0.0044404642194359675,0.013500000000000002,0.03892118925688347,0.0412
19870430,-0.010356882395760592,-0.0154,0.000232973792732339,-0.0039000000000000003,-0.007486823704371273,-0.005,0.02292667846544859,0.0103
19870529,-0.008423113979371602,-0.005600000000000001,-0.0055086042773449615,0.0023,-0.010859756136416598,0.0051,0.027038016473598464,0.0115
19870630,-0.02268337292796099,-0.022099999999999998,0.006365042443036189,0.0104,0.029025362525947,0.0169,0.007511765743612883,0.0084
19870731,-0.010848017578276942,-0.011200000000000002,0.015912092634903594,0.0073,0.02876667532374681,-0.0060999999999999995,-9.702780279383788e-05,0.016399999999999998
19870831,-0.00924994586093826,-0.0095,0.004672749318620644,-0.0095,0.03831574555513208,0.0204,-0.039454004479423835,-0.0161
19870930,0.0047665322341486835,0.004,0.006440824172826461,0.003,0.019062777467487683,-0.0097,-0.0052571529599199675,0.019
19871030,-0.07956723711734515,-0.0805,0.022050842647342306,0.042300000000000004,0.0699778964756449,0.0206,0.007707826293132547,0.0226
19871130,0.026271243779757487,0.0287,0.02417026995331513,0.0296,0.02184667860822956,-0.018799999999999997,-0.0041877878284342085,0.0068000000000000005
19871231,-0.001907131670250764,0.0006,0.018795143772524253,-0.043899999999999995,0.055940053342526656,0.029500000000000002,-0.05622943448021951,-0.0246
19880129,0.008116895876336037,-0.0053,0.010304162430588931,0.0495,-0.03598295711529272,-0.0113,0.05200966605503436,0.022000000000000002
19880229,0.031834565226628926,0.0331,0.001316481219595808,-0.0169,0.00530345525448421,0.0155,-0.02066527853524531,0.0
19880331,0.05938778718331825,0.062400000000000004,0.019940027479927992,0.0074,-0.009822016566549303,-0.0026,0.011289693724272378,0.0182
19880429,0.007248543339330509,0.0115,0.017545135358210468,0.0163,0.00903137871506526,-0.002,0.009202151760558164,0.0194
19880531,-0.029546358655769638,-0.025699999999999997,0.021587451076567416,0.0242,0.010832682657996064,-0.0074,0.0065638012847100986,0.0033
19880630,0.013290791787888522,0.021400000000000002,0.0011737929599205318,-0.012199999999999999,-0.0021893605780160946,0.0146,-0.03056916753810407,-0.0344
19880729,-0.0038169186540810895,-0.0021,0.009758878583703222,0.0217,0.019588281375374727,-0.0058,-0.0072323974296407715,0.0149
19880831,-0.0009528810190626326,-0.0003,0.0240523435218803,0.021,0.0176060314790316,-0.008100000000000001,-0.0022361813153426204,0.0176
19880930,-0.01750902912447549,-0.013500000000000002,0.00011879823840469511,-0.0075,0.031458409898539375,0.0175,-0.029210519101153774,-0.006
19881031,-0.02784667836616076,-0.029500000000000002,0.01731140762973072,0.0169,0.031153966967538933,0.0129,-0.004024703624289463,0.0103
19881130,-0.01478001881110991,-0.0165,0.011169703427888356,0.013000000000000001,0.03182660309278558,-0.0028000000000000004,0.0010030161161217119,0.0163
19881230,0.015615441879384583,0.0202,-0.005376988594577144,-0.0161,0.008590485806961479,0.0069,-0.00954310562557981,-0.0038
19890131,-0.021723043448144075,-0.0231,-0.00027284148019218746,0.0062,0.020192264192809603,-0.0095,0.000919166919314221,0.0014000000000000002
19890228,0.03091387351412271,0.0271,0.005771995077722818,0.009300000000000001,-0.001901435986619314,-0.0087,0.008541765541691615,0.0181
19890331,0.0035508134368042003,0.0068000000000000005,0.015625014553740435,0.0054,0.028596826862889106,0.0005,-0.006749823262650011,0.0073
19890428,-0.014657004740358352,-0.0078000000000000005,-0.003711902424901131,-0.013999999999999999,0.02115170710291117,0.0070999999999999995,-0.002285338998499073,-0.005699999999999999
19890531,-0.006855499916779986,0.0,0.002667228334348376,-0.0087,0.02321959303873684,0.0049,-0.01236001877538128,-0.0008
19890630,-0.0059173742842718955,-0.0109,0.020430143633897613,0.0223,0.004091675731231474,0.0027,0.00394107837243865,0.0155
19890731,-0.047460297718220176,-0.0417,-0.02460308601857495,-0.0279,0.06469906780785438,0.0195,-0.05752668649753791,-0.005600000000000001
19890831,0.010496796362713758,0.0048,0.049744551647175075,0.006,0.026381296809949564,0.0039000000000000003,0.026282657095825404,-0.005699999999999999
19890929,0.004113621957549909,0.0049,-0.010910890279212408,-0.0127,0.016990166231706336,0.013999999999999999,-0.04724862851987916,0.0051
19891031,-0.03465259259432564,-0.0332,0.0021637564674067064,-0.0111,0.04760131587146074,0.001,-0.028815736683127577,-0.0003
19891130,-0.015422731590042593,-0.0129,-0.01805080994032803,-0.0109,0.02902964906429269,-0.0086,-0.039196577177082484,0.0137
19891229,-0.02831119247524722,-0.022799999999999997,0.0008038933607861787,0.0016,0.053212125436876395,-0.0007000000000000001,-0.020687561146646685,0.014499999999999999
19900131,-0.013351984532445751,-0.0132,-0.019047374220078836,0.0085,0.015366598593462885,-0.0118,-0.009451955591271238,0.0137
19900228,0.014029735884898347,0.0115,0.04689765806733836,0.0064,0.015876583681281174,-0.0007000000000000001,0.02146574886214101,-0.0060999999999999995
19900330,0.008962140864832515,0.0158,-0.004645380222172951,-0.0292,0.024209143016835417,0.0202,-0.01025838611673574,-0.0095
19900430,-0.0083821122537307,-0.0032,-0.03483800244338336,-0.0259,0.03805324317553794,0.0181,-0.025800906225774283,-0.01
19900531,-0.03868794404549864,-0.023700000000000002,-0.03969942133981572,-0.0383,0.020796393612044772,0.0154,-0.047589638944070325,-0.0158
19900629,0.012065923739831837,0.0131,-0.016099263484096994,-0.019299999999999998,0.020794110151982542,-0.011000000000000001,-0.0061833076535742736,-0.0036
19900731,-0.03429335696140741,-0.0313,-0.013352600459072148,-0.0004,0.05343397145380651,-0.0011,-0.029623482660048567,0.0323
19900831,-0.037268655284277405,-0.038599999999999995,0.02745754933974298,0.016,0.03135076130455357,-0.0034999999999999996,-0.01627248034397838,0.029900000000000003
19900928,-0.04575576576259696,-0.0374,-0.010603056661572158,0.0060999999999999995,0.046787829689453636,0.0006,-0.0453585055187474,0.0361
19901031,-0.05361730545150544,-0.0507,-0.02095448526901189,0.0,0.08496967892906446,0.0313,-0.06079521835647854,-0.0032
19901130,0.0014978901182990806,0.0004,0.010930523754802739,-0.0297,0.01178379784590862,0.0051,-0.013214426788285064,-0.046900000000000004
19901231,0.00041328461219365675,0.0064,0.012356300802204827,-0.0163,0.04551020649571478,0.0265,-0.0512863255361278,-0.0181
19910131,0.033592369448811145,0.038900000000000004,0.006398041911267721,-0.015700000000000002,-0.025279569372028035,0.0126,0.027719769771700237,-0.0385
19910228,0.054714786456455625,0.04019999999999999,0.011392235104235593,-0.0063,-0.057967990329483327,-0.0005,0.04911448587468467,-0.0043
19910328,0.04168803422763634,0.0382,0.014386432763311363,-0.013000000000000001,-0.05408874178884241,-0.005,0.02327828251026165,-0.0111
19910430,0.0032392805797993238,0.0032,-0.029443343667026153,0.014499999999999999,-0.007085488923663785,0.0064,-0.01289253233069908,0.008
19910531,-0.0069713044054438705,0.0012,0.002288428611680167,-0.0049,0.023498253322385865,0.020499999999999997,0.0028660182805118548,-0.0235
19910628,0.008006908902296793,0.0026,0.0013608438467799522,0.010700000000000001,0.005106994177173155,0.0177,0.014206236282888321,0.0064
19910731,-0.00935662434452629,-0.0095,0.01420057084045849,-0.0132,0.052231008679541446,0.0161,-0.053645775267698516,-0.0138
19910830,0.007600378201970511,0.0141,0.008376729969538869,-0.0078000000000000005,0.02579803756031222,0.0085,-0.04327638806079194,-0.0034000000000000002
19910930,0.019240786093519084,0.015600000000000001,-0.011276804679036238,-0.010700000000000001,0.003201756758324864,-0.018000000000000002,-0.03858945573002681,0.0008
19911031,0.002549131321375662,0.009000000000000001,0.011843092581359026,-0.0046,0.0006024940296121481,-0.0173,-0.03837325760534128,-0.0023
19911129,-0.004451628356595676,-0.0084,-0.026167307585156032,-0.018799999999999997,0.008648615620523381,0.0106,-0.042752267735990716,0.0001
19911231,-0.039022913014133784,-0.024,0.012997028187064996,-0.0418,0.050033793932880245,0.0356,-0.06425732341433807,-0.031200000000000002
19920131,0.10672641123060142,0.0919,0.03588794021997982,0.047,-0.06513127257012083,-0.0129,0.0631805385345086,0.032
19920228,0.025216071232813827,0.0134,0.0723090162467542,0.0647,-0.004099430475175282,0.001,0.048950703082548216,0.0219
19920331,-0.009631864029399532,-0.009300000000000001,0.007206132131210439,0.0355,0.018567379416759937,-0.0001,0.006172227573581785,0.0195
19920430,-0.05737254224462174,-0.057,0.025427489784825928,0.0432,0.04000870422826183,0.0169,0.021182844179058642,0.0223
19920529,0.0012338587900835012,0.0021,0.0033992336021950115,0.011899999999999999,-0.005206420119277139,-0.0096,0.00974445085729524,0.0048
19920630,-0.024930814500950492,-0.0274,0.02769661765049506,0.0325,0.016986832025965536,-0.0009,-0.005242925889288506,0.0101
19920731,-0.010561440229256112,-0.0066,0.0058915066261188975,-0.0055000000000000005,0.040018766224000385,0.0124,-0.04159123507412665,-0.0089
19920831,-0.008277388295200225,-0.0044,-0.008083245036466152,-0.0108,0.03492113152860392,0.0368,-0.013962455685661873,-0.016
19920930,0.001662908491394952,0.0044,0.008348480825250502,-0.0023,0.013050449925735244,0.0158,-0.03582323258530999,-0.0063
19921030,0.01801765848405955,0.0209,0.003384118071018752,-0.019799999999999998,0.03179189489264244,0.0126,-0.05019269653716474,-0.0084
19921130,0.03698790348728057,0.0398,0.017405107519394017,-0.014199999999999999,-0.003264850165366387,-0.0062,-0.028971344598085244,-0.0165
19921231,0.023682883189590387,0.0167,0.046043641684547526,0.0265,-0.0007598578688887032,-0.0046,-0.013557587813148152,0.0083
19930129,0.042237556716932925,0.0189,0.054568344022006304,0.059500000000000004,0.0010429547510690668,-0.018500000000000003,0.11476377523031847,0.0294
19930226,-0.024817883498119753,-0.0347,0.048630230289719245,0.0644,0.012357814916676684,-0.0048,0.021120845636368964,0.0421
